id,race,age_cat,c_charge_degree,priors_count,is_recid
446,African-American,Less than 25,M,0,0
3722,African-American,Less than 25,M,1 to 3,1
3523,Caucasian,Greater than 45,F,1 to 3,0
2156,Caucasian,Greater than 45,F,1 to 3,1
4665,African-American,25 to 45,F,0,0
882,Caucasian,Greater than 45,F,More than 3,1
7472,Caucasian,Greater than 45,M,0,0
7753,African-American,Greater than 45,M,1 to 3,0
2076,African-American,25 to 45,F,1 to 3,1
10179,African-American,Greater than 45,M,1 to 3,0
7607,African-American,Less than 25,F,1 to 3,0
713,African-American,Greater than 45,M,More than 3,1
1369,Caucasian,25 to 45,M,1 to 3,0
8910,African-American,25 to 45,F,0,1
8527,Caucasian,Greater than 45,M,More than 3,1
9136,African-American,25 to 45,F,More than 3,0
3029,African-American,25 to 45,F,0,1
7562,African-American,Less than 25,F,1 to 3,0
5386,Caucasian,25 to 45,F,1 to 3,0
1072,African-American,Greater than 45,F,0,0
4189,African-American,25 to 45,M,More than 3,1
8668,Caucasian,25 to 45,M,0,0
4122,Caucasian,25 to 45,F,0,0
3824,African-American,25 to 45,M,1 to 3,1
5964,African-American,Less than 25,F,1 to 3,0
10851,African-American,25 to 45,F,1 to 3,1
6107,Caucasian,Less than 25,F,0,0
7710,Caucasian,Less than 25,F,0,1
4866,African-American,25 to 45,F,More than 3,1
15,African-American,Less than 25,M,1 to 3,1
10756,Caucasian,25 to 45,F,0,0
1084,African-American,Greater than 45,M,0,0
1131,African-American,Less than 25,F,0,0
3655,African-American,Greater than 45,F,1 to 3,0
9732,African-American,Less than 25,F,1 to 3,1
4112,African-American,Less than 25,F,1 to 3,0
5265,African-American,Less than 25,F,1 to 3,1
10230,Caucasian,Greater than 45,M,0,0
384,African-American,25 to 45,M,1 to 3,0
709,African-American,25 to 45,F,More than 3,1
4886,African-American,25 to 45,F,1 to 3,1
87,African-American,Less than 25,F,1 to 3,0
8022,African-American,Less than 25,F,1 to 3,1
57,African-American,Greater than 45,M,1 to 3,0
1463,African-American,25 to 45,M,More than 3,1
6040,African-American,25 to 45,M,0,1
987,African-American,25 to 45,F,1 to 3,1
5593,Caucasian,25 to 45,M,1 to 3,1
4023,Caucasian,25 to 45,M,0,0
6109,Caucasian,Less than 25,F,0,0
10178,Caucasian,Greater than 45,F,0,0
9979,Caucasian,25 to 45,M,1 to 3,0
39,African-American,25 to 45,F,More than 3,1
3401,African-American,Greater than 45,M,1 to 3,1
5183,African-American,Less than 25,M,1 to 3,0
8257,African-American,25 to 45,M,More than 3,1
838,African-American,25 to 45,M,1 to 3,0
7721,African-American,Less than 25,F,0,1
9810,African-American,25 to 45,F,More than 3,0
8418,Caucasian,25 to 45,F,0,0
1733,Caucasian,Greater than 45,M,More than 3,0
2205,African-American,Less than 25,M,0,0
4479,African-American,25 to 45,M,1 to 3,0
6967,Caucasian,Less than 25,M,0,0
6133,Caucasian,Greater than 45,F,0,0
6201,Caucasian,Greater than 45,F,1 to 3,0
1125,African-American,25 to 45,F,More than 3,1
9488,Caucasian,Less than 25,M,0,1
407,African-American,Less than 25,M,1 to 3,1
2062,African-American,Greater than 45,F,1 to 3,0
2915,Caucasian,25 to 45,F,1 to 3,1
6943,African-American,Less than 25,F,More than 3,1
681,Caucasian,Less than 25,M,0,0
3862,Caucasian,25 to 45,M,0,0
4652,African-American,Less than 25,F,1 to 3,1
7605,African-American,Greater than 45,M,1 to 3,1
7834,African-American,25 to 45,F,1 to 3,0
3657,African-American,25 to 45,M,0,0
8203,African-American,25 to 45,F,1 to 3,1
3646,Caucasian,25 to 45,F,More than 3,1
2297,Caucasian,25 to 45,F,1 to 3,1
252,Caucasian,25 to 45,F,0,0
3293,Caucasian,25 to 45,F,0,0
3152,Caucasian,25 to 45,F,More than 3,0
475,Caucasian,Greater than 45,M,0,0
79,African-American,25 to 45,F,1 to 3,1
7516,African-American,25 to 45,M,0,1
8173,Caucasian,25 to 45,M,1 to 3,1
9041,Caucasian,25 to 45,M,0,0
3470,African-American,Less than 25,F,1 to 3,1
7647,African-American,Greater than 45,F,0,0
6010,Caucasian,Greater than 45,M,0,0
6100,Caucasian,25 to 45,F,0,1
576,African-American,25 to 45,F,1 to 3,1
3667,African-American,25 to 45,M,1 to 3,0
5506,Caucasian,Less than 25,F,1 to 3,1
4370,African-American,25 to 45,F,1 to 3,0
2843,Caucasian,25 to 45,M,0,0
789,African-American,25 to 45,M,1 to 3,0
9838,African-American,Greater than 45,F,0,0
9125,Caucasian,Greater than 45,M,1 to 3,1
3206,African-American,Greater than 45,F,More than 3,0
1455,African-American,Greater than 45,F,0,0
7763,African-American,Greater than 45,F,1 to 3,0
4314,African-American,25 to 45,M,More than 3,1
6425,African-American,25 to 45,F,1 to 3,0
4517,African-American,Less than 25,F,0,0
8695,Caucasian,Greater than 45,F,0,0
3899,African-American,25 to 45,F,1 to 3,1
484,Caucasian,25 to 45,F,More than 3,0
9058,Caucasian,Less than 25,F,More than 3,1
9320,African-American,Greater than 45,F,1 to 3,0
10672,African-American,Greater than 45,M,More than 3,0
1538,Caucasian,25 to 45,F,More than 3,0
3074,Caucasian,25 to 45,F,0,0
8859,African-American,Less than 25,F,0,0
4562,African-American,25 to 45,M,More than 3,0
7117,Caucasian,Greater than 45,F,0,1
7020,Caucasian,25 to 45,F,0,1
4064,Caucasian,25 to 45,F,1 to 3,0
6527,African-American,Less than 25,M,0,0
9262,African-American,25 to 45,F,1 to 3,0
808,Caucasian,25 to 45,F,More than 3,1
3738,Caucasian,25 to 45,F,More than 3,0
2207,African-American,Greater than 45,F,More than 3,1
6968,African-American,25 to 45,F,More than 3,1
4130,Caucasian,Greater than 45,F,0,0
7426,African-American,25 to 45,F,More than 3,0
8729,Caucasian,25 to 45,F,More than 3,0
7977,African-American,Less than 25,M,0,0
4526,Caucasian,25 to 45,F,More than 3,1
6558,Caucasian,Greater than 45,F,1 to 3,1
2902,Caucasian,25 to 45,M,0,0
6051,African-American,Less than 25,M,1 to 3,0
4805,African-American,25 to 45,F,0,1
9339,Caucasian,25 to 45,F,1 to 3,1
5850,Caucasian,25 to 45,M,1 to 3,1
9822,Caucasian,25 to 45,M,More than 3,1
4353,Caucasian,25 to 45,M,More than 3,1
8954,Caucasian,Greater than 45,M,0,0
10161,Caucasian,25 to 45,F,0,0
10859,African-American,25 to 45,F,More than 3,0
4705,African-American,Greater than 45,M,1 to 3,1
9185,African-American,Greater than 45,F,More than 3,1
5179,African-American,25 to 45,F,More than 3,1
9939,Caucasian,Greater than 45,M,0,0
8774,Caucasian,25 to 45,M,1 to 3,0
3191,African-American,25 to 45,F,More than 3,0
3255,African-American,Greater than 45,M,More than 3,1
703,Caucasian,Greater than 45,F,1 to 3,0
7781,African-American,Less than 25,F,1 to 3,0
7034,Caucasian,25 to 45,F,1 to 3,1
7104,Caucasian,Greater than 45,M,More than 3,1
6979,Caucasian,25 to 45,M,1 to 3,0
7853,African-American,25 to 45,M,1 to 3,1
1142,African-American,Greater than 45,F,0,0
5773,African-American,Less than 25,F,1 to 3,0
10645,African-American,25 to 45,F,0,0
8090,Caucasian,25 to 45,F,1 to 3,1
5733,African-American,Less than 25,F,0,0
4203,Caucasian,25 to 45,F,1 to 3,0
6695,African-American,25 to 45,F,More than 3,0
5695,Caucasian,Greater than 45,M,0,0
5887,African-American,Less than 25,F,1 to 3,0
5194,African-American,Greater than 45,F,0,0
9687,African-American,25 to 45,M,1 to 3,0
3093,Caucasian,Less than 25,F,1 to 3,0
8219,African-American,25 to 45,M,1 to 3,1
9509,African-American,25 to 45,F,More than 3,1
10966,Caucasian,25 to 45,M,0,0
4377,African-American,Less than 25,F,1 to 3,1
7913,African-American,25 to 45,M,More than 3,0
1587,Caucasian,Greater than 45,F,1 to 3,0
3333,Caucasian,25 to 45,F,0,1
4202,African-American,Greater than 45,M,More than 3,1
7156,African-American,Greater than 45,F,1 to 3,0
1862,African-American,25 to 45,M,0,0
5348,African-American,25 to 45,M,0,1
674,African-American,Less than 25,M,1 to 3,1
1023,Caucasian,Greater than 45,F,1 to 3,0
1461,African-American,Less than 25,F,1 to 3,1
10543,Caucasian,25 to 45,M,0,1
8574,Caucasian,25 to 45,M,0,0
6668,African-American,25 to 45,M,0,1
10272,African-American,25 to 45,F,0,0
8565,African-American,25 to 45,F,More than 3,0
9635,Caucasian,25 to 45,F,0,0
7011,African-American,Greater than 45,M,More than 3,0
3323,African-American,25 to 45,M,More than 3,1
6687,Caucasian,25 to 45,F,More than 3,1
2711,Caucasian,Less than 25,F,0,1
6732,Caucasian,Less than 25,F,0,1
1640,Caucasian,Greater than 45,M,1 to 3,0
2479,African-American,25 to 45,M,More than 3,1
8457,African-American,Less than 25,F,1 to 3,0
2053,African-American,Less than 25,M,0,0
7766,Caucasian,25 to 45,F,More than 3,1
8422,Caucasian,25 to 45,F,1 to 3,1
19,Caucasian,Greater than 45,F,1 to 3,1
9492,African-American,25 to 45,M,More than 3,0
5184,African-American,25 to 45,F,0,0
4062,Caucasian,25 to 45,F,0,1
5430,African-American,Less than 25,F,1 to 3,1
686,Caucasian,25 to 45,M,0,1
2934,African-American,25 to 45,F,1 to 3,1
1222,African-American,Greater than 45,F,More than 3,1
10962,Caucasian,25 to 45,M,1 to 3,1
10077,African-American,25 to 45,M,More than 3,0
5535,Caucasian,Less than 25,F,1 to 3,1
6980,African-American,25 to 45,F,1 to 3,1
7387,Caucasian,25 to 45,F,More than 3,0
7487,Caucasian,25 to 45,F,1 to 3,0
3562,African-American,Greater than 45,F,0,0
10730,African-American,25 to 45,M,1 to 3,0
10733,African-American,25 to 45,F,1 to 3,1
3948,African-American,Less than 25,F,1 to 3,0
8248,Caucasian,25 to 45,M,More than 3,1
10865,Caucasian,Greater than 45,F,1 to 3,0
9282,African-American,Less than 25,F,0,0
2498,Caucasian,Greater than 45,M,1 to 3,0
10211,African-American,Less than 25,M,0,0
1361,African-American,Less than 25,M,1 to 3,0
10836,African-American,25 to 45,F,0,0
6146,African-American,25 to 45,M,0,0
4416,Caucasian,Greater than 45,F,1 to 3,0
6267,Caucasian,25 to 45,M,0,1
3614,African-American,25 to 45,F,1 to 3,1
4054,African-American,Less than 25,F,0,0
2365,Caucasian,Greater than 45,F,1 to 3,0
359,African-American,25 to 45,F,More than 3,0
9681,African-American,Less than 25,F,More than 3,0
1246,African-American,25 to 45,M,1 to 3,1
269,Caucasian,Greater than 45,F,0,0
5019,African-American,25 to 45,F,More than 3,1
6661,Caucasian,Less than 25,F,0,0
5075,African-American,Greater than 45,M,More than 3,1
4128,African-American,25 to 45,M,0,1
9914,Caucasian,Less than 25,M,More than 3,1
10302,African-American,Greater than 45,M,1 to 3,1
8487,Caucasian,25 to 45,F,1 to 3,0
7143,African-American,Greater than 45,F,0,0
4223,African-American,25 to 45,F,1 to 3,1
10174,Caucasian,25 to 45,F,0,1
2515,African-American,Less than 25,F,1 to 3,0
1845,African-American,25 to 45,F,1 to 3,0
9028,African-American,25 to 45,M,1 to 3,0
8634,African-American,Greater than 45,F,0,0
10855,African-American,Greater than 45,F,More than 3,1
1088,Caucasian,Greater than 45,F,0,0
6451,African-American,25 to 45,F,More than 3,0
10133,Caucasian,25 to 45,M,0,0
8876,African-American,25 to 45,F,More than 3,1
5123,African-American,25 to 45,F,0,0
333,African-American,25 to 45,M,More than 3,0
8216,African-American,25 to 45,M,1 to 3,0
2687,Caucasian,Greater than 45,M,0,0
7786,African-American,25 to 45,F,1 to 3,0
3801,Caucasian,Greater than 45,M,0,0
7187,African-American,25 to 45,M,More than 3,1
6251,African-American,25 to 45,F,More than 3,0
2817,Caucasian,25 to 45,F,1 to 3,0
9448,Caucasian,Greater than 45,M,0,0
6084,African-American,25 to 45,F,0,0
354,African-American,Less than 25,F,0,0
2503,African-American,25 to 45,F,More than 3,1
5738,African-American,Greater than 45,F,1 to 3,0
3417,Caucasian,25 to 45,F,1 to 3,0
6572,Caucasian,25 to 45,F,1 to 3,0
10936,African-American,Less than 25,F,0,1
5222,African-American,Less than 25,F,0,1
3426,African-American,25 to 45,F,More than 3,1
3419,African-American,25 to 45,F,More than 3,1
41,Caucasian,25 to 45,F,More than 3,1
5926,African-American,Greater than 45,M,0,0
7098,African-American,Less than 25,F,1 to 3,0
6908,African-American,25 to 45,F,1 to 3,1
6392,African-American,Greater than 45,F,More than 3,1
8621,African-American,25 to 45,F,1 to 3,0
7448,African-American,25 to 45,F,0,0
1505,African-American,Less than 25,F,0,1
7910,African-American,Greater than 45,F,More than 3,0
9225,African-American,25 to 45,M,More than 3,1
7560,Caucasian,25 to 45,F,1 to 3,1
523,African-American,Less than 25,F,1 to 3,0
6614,Caucasian,Less than 25,M,1 to 3,0
4418,Caucasian,Greater than 45,F,1 to 3,0
5693,African-American,25 to 45,F,More than 3,0
4731,African-American,Less than 25,F,0,0
5158,African-American,Greater than 45,M,1 to 3,0
4936,African-American,25 to 45,F,1 to 3,1
2927,African-American,25 to 45,F,More than 3,1
5224,African-American,25 to 45,F,0,1
4682,Caucasian,25 to 45,M,1 to 3,0
10827,Caucasian,25 to 45,F,0,0
8679,African-American,25 to 45,F,1 to 3,0
5600,African-American,25 to 45,M,0,0
5586,African-American,25 to 45,F,1 to 3,1
6919,African-American,25 to 45,F,0,1
1625,African-American,Less than 25,F,0,0
5150,African-American,25 to 45,M,1 to 3,0
8526,African-American,25 to 45,M,0,0
9563,Caucasian,Less than 25,F,1 to 3,0
8214,African-American,Less than 25,F,1 to 3,0
9076,African-American,25 to 45,F,1 to 3,0
1027,African-American,Less than 25,F,1 to 3,0
6594,African-American,Less than 25,M,0,0
3634,Caucasian,25 to 45,F,0,0
9049,African-American,25 to 45,M,0,0
5784,Caucasian,25 to 45,F,1 to 3,1
1682,Caucasian,25 to 45,F,1 to 3,0
6889,Caucasian,Greater than 45,F,0,1
9630,Caucasian,25 to 45,M,0,0
5243,African-American,Less than 25,F,0,1
1854,African-American,Less than 25,F,1 to 3,0
3344,African-American,25 to 45,F,0,0
4897,Caucasian,25 to 45,F,More than 3,1
6947,African-American,25 to 45,F,More than 3,1
1036,African-American,25 to 45,F,1 to 3,0
6717,Caucasian,25 to 45,F,1 to 3,0
4640,African-American,25 to 45,F,More than 3,1
5684,African-American,Less than 25,F,0,0
10088,African-American,Greater than 45,M,0,0
7526,Caucasian,25 to 45,M,0,1
3349,African-American,25 to 45,M,0,1
8009,African-American,25 to 45,F,More than 3,1
4574,Caucasian,25 to 45,F,More than 3,1
6173,African-American,Greater than 45,M,0,0
2560,Caucasian,Less than 25,F,0,1
10440,Caucasian,25 to 45,F,0,0
3165,Caucasian,25 to 45,F,1 to 3,1
6228,Caucasian,Greater than 45,M,0,0
10586,African-American,Greater than 45,M,1 to 3,1
7985,African-American,25 to 45,F,0,0
55,Caucasian,25 to 45,M,0,0
849,African-American,25 to 45,F,1 to 3,1
2353,Caucasian,Greater than 45,M,0,0
10277,African-American,25 to 45,F,More than 3,1
2929,Caucasian,Less than 25,F,0,0
7411,African-American,25 to 45,M,More than 3,1
3176,African-American,25 to 45,F,More than 3,0
9830,Caucasian,Greater than 45,F,0,0
9686,African-American,Less than 25,F,0,0
8142,African-American,Less than 25,F,1 to 3,1
5204,African-American,25 to 45,F,More than 3,0
10786,Caucasian,Greater than 45,M,1 to 3,0
887,African-American,25 to 45,F,1 to 3,1
6658,African-American,25 to 45,F,0,1
5617,Caucasian,Greater than 45,M,1 to 3,0
4663,Caucasian,Greater than 45,F,More than 3,1
1082,African-American,Greater than 45,F,More than 3,1
10258,Caucasian,Greater than 45,F,1 to 3,1
8532,African-American,Less than 25,F,1 to 3,0
1904,African-American,25 to 45,F,1 to 3,0
3094,African-American,Greater than 45,M,More than 3,1
6172,Caucasian,25 to 45,F,0,1
10189,African-American,25 to 45,F,More than 3,1
2412,Caucasian,25 to 45,F,More than 3,0
6778,African-American,Less than 25,M,1 to 3,0
4956,African-American,25 to 45,F,More than 3,0
542,African-American,Less than 25,F,1 to 3,1
10035,African-American,Greater than 45,F,0,0
2400,African-American,25 to 45,F,More than 3,0
10292,African-American,Less than 25,F,0,0
3958,Caucasian,25 to 45,F,0,0
6551,Caucasian,25 to 45,M,1 to 3,0
2689,African-American,25 to 45,M,1 to 3,0
5404,African-American,25 to 45,M,1 to 3,0
4964,African-American,25 to 45,F,1 to 3,1
6613,African-American,25 to 45,F,0,0
2708,African-American,25 to 45,M,More than 3,0
3882,Caucasian,Less than 25,F,0,0
4536,Caucasian,25 to 45,F,1 to 3,0
3934,African-American,Greater than 45,F,More than 3,1
2484,Caucasian,Greater than 45,M,0,0
5298,Caucasian,25 to 45,M,More than 3,0
3129,African-American,Greater than 45,F,1 to 3,0
1283,African-American,Less than 25,F,1 to 3,0
1961,Caucasian,25 to 45,F,0,1
4434,Caucasian,25 to 45,M,More than 3,1
10009,African-American,25 to 45,F,More than 3,1
10536,African-American,25 to 45,F,More than 3,1
7955,African-American,Less than 25,F,1 to 3,1
2530,African-American,Less than 25,F,0,1
9416,African-American,25 to 45,F,1 to 3,1
248,African-American,Less than 25,F,1 to 3,0
10469,African-American,25 to 45,M,0,0
6697,Caucasian,25 to 45,M,0,0
3175,Caucasian,Greater than 45,M,0,1
7698,African-American,25 to 45,F,More than 3,1
5613,Caucasian,Greater than 45,M,0,1
1803,Caucasian,25 to 45,M,0,0
10869,African-American,25 to 45,F,1 to 3,0
3998,African-American,Greater than 45,F,1 to 3,1
10112,African-American,25 to 45,M,1 to 3,1
10561,African-American,Less than 25,M,More than 3,0
5633,African-American,25 to 45,M,0,0
4031,African-American,Greater than 45,M,0,0
1346,African-American,Greater than 45,F,More than 3,0
4629,Caucasian,25 to 45,M,0,1
6286,African-American,Less than 25,F,More than 3,1
8290,African-American,Less than 25,F,1 to 3,0
4935,African-American,25 to 45,F,1 to 3,0
1599,Caucasian,25 to 45,M,0,0
10422,Caucasian,25 to 45,F,1 to 3,1
3793,Caucasian,25 to 45,F,0,1
921,African-American,25 to 45,M,1 to 3,0
7125,African-American,25 to 45,F,More than 3,1
1303,African-American,Less than 25,F,1 to 3,1
3157,Caucasian,Less than 25,F,0,0
7693,African-American,Less than 25,F,1 to 3,0
2129,African-American,Less than 25,F,0,0
9677,African-American,25 to 45,F,0,0
10649,African-American,Less than 25,M,1 to 3,0
10567,Caucasian,25 to 45,F,1 to 3,0
7338,African-American,Less than 25,F,More than 3,1
3710,African-American,Less than 25,F,1 to 3,1
2148,African-American,25 to 45,F,More than 3,1
2194,African-American,25 to 45,M,1 to 3,0
8026,African-American,25 to 45,F,1 to 3,1
6047,Caucasian,Greater than 45,F,1 to 3,0
6812,Caucasian,Less than 25,F,1 to 3,0
2623,African-American,25 to 45,F,More than 3,0
8500,African-American,Less than 25,F,0,1
1380,African-American,Greater than 45,F,1 to 3,0
404,Caucasian,25 to 45,F,0,0
396,African-American,Less than 25,F,0,0
4315,African-American,Greater than 45,M,More than 3,1
10095,African-American,Less than 25,F,1 to 3,0
3107,Caucasian,Greater than 45,M,0,0
10224,African-American,25 to 45,F,0,0
3794,African-American,Greater than 45,F,0,0
2501,African-American,Less than 25,F,0,0
138,Caucasian,25 to 45,F,More than 3,1
8231,African-American,25 to 45,F,More than 3,0
861,Caucasian,25 to 45,F,1 to 3,1
8098,African-American,Less than 25,M,0,0
7040,Caucasian,Less than 25,F,0,0
3779,African-American,Greater than 45,F,0,0
9475,African-American,25 to 45,F,1 to 3,0
5324,Caucasian,Greater than 45,F,1 to 3,1
522,Caucasian,25 to 45,F,0,0
9216,Caucasian,Greater than 45,M,0,0
9110,African-American,Greater than 45,F,1 to 3,1
5448,Caucasian,25 to 45,F,0,0
548,African-American,Less than 25,F,1 to 3,0
6776,Caucasian,Greater than 45,F,0,0
6447,African-American,Less than 25,F,0,0
8100,African-American,25 to 45,M,More than 3,1
445,Caucasian,Greater than 45,F,1 to 3,0
1983,African-American,25 to 45,F,0,0
7027,African-American,Greater than 45,M,0,1
10510,Caucasian,25 to 45,F,1 to 3,0
6715,African-American,25 to 45,M,0,0
344,African-American,Less than 25,F,0,0
4767,Caucasian,25 to 45,F,1 to 3,0
10188,Caucasian,25 to 45,M,1 to 3,1
3032,African-American,25 to 45,F,More than 3,0
7670,African-American,25 to 45,F,More than 3,1
1653,Caucasian,25 to 45,M,More than 3,0
7344,African-American,25 to 45,F,1 to 3,1
6470,African-American,Less than 25,F,0,1
6463,African-American,25 to 45,F,More than 3,0
6773,Caucasian,25 to 45,M,0,0
2758,African-American,25 to 45,F,0,0
1239,African-American,25 to 45,M,More than 3,1
6300,African-American,25 to 45,M,1 to 3,0
5753,Caucasian,25 to 45,M,0,0
7931,African-American,Greater than 45,F,More than 3,0
2618,African-American,25 to 45,F,More than 3,1
8743,African-American,25 to 45,M,More than 3,1
3042,African-American,25 to 45,M,More than 3,0
9239,African-American,Less than 25,F,1 to 3,1
10957,African-American,Greater than 45,M,1 to 3,1
7158,Caucasian,25 to 45,F,1 to 3,1
9170,Caucasian,Greater than 45,F,1 to 3,0
310,African-American,Greater than 45,F,0,0
8035,African-American,25 to 45,M,More than 3,1
10778,Caucasian,25 to 45,M,1 to 3,1
7570,African-American,Greater than 45,F,0,0
4450,African-American,Less than 25,F,0,0
7912,Caucasian,Less than 25,F,0,1
9244,African-American,Less than 25,F,1 to 3,0
9920,Caucasian,25 to 45,M,0,1
10559,African-American,25 to 45,M,More than 3,0
2985,Caucasian,Greater than 45,F,0,1
3036,African-American,25 to 45,M,0,0
3747,Caucasian,25 to 45,M,1 to 3,0
2374,African-American,Less than 25,M,0,1
2576,Caucasian,Less than 25,F,1 to 3,1
90,African-American,25 to 45,F,More than 3,0
996,African-American,Less than 25,F,1 to 3,1
7694,African-American,Greater than 45,M,0,0
2247,African-American,25 to 45,F,1 to 3,0
7331,Caucasian,25 to 45,F,0,1
5012,Caucasian,25 to 45,M,0,0
6177,African-American,Less than 25,F,More than 3,0
7653,African-American,Less than 25,F,More than 3,1
6672,African-American,Less than 25,F,1 to 3,1
4616,African-American,Less than 25,F,More than 3,1
4520,African-American,25 to 45,F,1 to 3,1
7591,African-American,Less than 25,F,More than 3,1
8465,African-American,Less than 25,F,0,0
8642,Caucasian,Greater than 45,F,More than 3,0
10345,African-American,Greater than 45,F,1 to 3,0
10810,African-American,25 to 45,F,1 to 3,0
5015,Caucasian,25 to 45,M,0,1
2376,African-American,25 to 45,F,1 to 3,1
7149,Caucasian,Less than 25,F,0,1
10233,African-American,Less than 25,F,1 to 3,0
9917,African-American,25 to 45,M,1 to 3,0
1908,Caucasian,25 to 45,M,0,1
3019,Caucasian,Greater than 45,M,0,1
1864,African-American,25 to 45,M,1 to 3,0
8884,Caucasian,25 to 45,M,0,0
5004,African-American,25 to 45,F,0,1
2278,Caucasian,Greater than 45,M,0,1
8676,African-American,25 to 45,F,0,0
3681,African-American,Greater than 45,F,More than 3,0
4389,Caucasian,25 to 45,F,1 to 3,0
9628,African-American,Less than 25,F,1 to 3,1
5335,Caucasian,Greater than 45,F,More than 3,0
7254,Caucasian,Less than 25,F,0,1
8179,Caucasian,Less than 25,M,0,1
6830,Caucasian,Less than 25,F,0,1
3839,African-American,Greater than 45,M,1 to 3,1
6662,African-American,Greater than 45,F,0,0
7522,African-American,25 to 45,F,1 to 3,1
6422,African-American,Less than 25,F,1 to 3,0
4715,African-American,25 to 45,F,More than 3,1
4754,African-American,Greater than 45,F,0,0
3933,African-American,Greater than 45,F,More than 3,1
2035,African-American,25 to 45,F,0,1
3448,African-American,25 to 45,F,More than 3,1
8914,African-American,Less than 25,F,1 to 3,1
7043,African-American,25 to 45,F,0,0
2548,African-American,25 to 45,F,0,0
1237,African-American,25 to 45,M,0,0
8281,Caucasian,25 to 45,F,1 to 3,0
823,African-American,25 to 45,F,More than 3,1
4441,Caucasian,Greater than 45,M,1 to 3,0
3698,Caucasian,Greater than 45,F,0,0
8141,Caucasian,Less than 25,F,0,0
10324,African-American,25 to 45,M,1 to 3,0
9669,African-American,25 to 45,F,1 to 3,0
4207,African-American,25 to 45,F,More than 3,1
7362,African-American,Less than 25,M,More than 3,1
10509,African-American,Less than 25,F,1 to 3,0
10261,African-American,25 to 45,F,1 to 3,0
9890,African-American,25 to 45,M,1 to 3,0
3929,African-American,Less than 25,F,0,0
7837,Caucasian,Greater than 45,F,1 to 3,0
7186,Caucasian,25 to 45,F,1 to 3,0
6901,African-American,Less than 25,F,0,0
7476,African-American,Greater than 45,M,More than 3,0
10763,African-American,Greater than 45,M,0,0
7228,Caucasian,25 to 45,F,More than 3,1
2499,Caucasian,Greater than 45,F,1 to 3,1
8311,Caucasian,Less than 25,F,1 to 3,0
1120,African-American,Less than 25,F,0,0
6793,Caucasian,25 to 45,M,1 to 3,0
1569,African-American,25 to 45,M,More than 3,1
2089,African-American,25 to 45,F,0,0
5349,Caucasian,Less than 25,F,0,1
2787,African-American,25 to 45,F,0,1
10045,African-American,Less than 25,M,0,1
2310,African-American,Less than 25,F,1 to 3,0
6154,African-American,25 to 45,M,1 to 3,0
5524,African-American,25 to 45,F,More than 3,0
4119,Caucasian,Greater than 45,F,1 to 3,1
9145,African-American,Less than 25,M,1 to 3,1
5440,African-American,25 to 45,F,1 to 3,1
1865,Caucasian,25 to 45,F,0,0
8360,African-American,25 to 45,F,More than 3,1
10033,African-American,25 to 45,F,More than 3,1
5808,African-American,25 to 45,F,More than 3,1
468,African-American,Greater than 45,F,0,0
1919,Caucasian,Less than 25,F,0,1
10708,Caucasian,25 to 45,F,1 to 3,0
10669,Caucasian,Greater than 45,M,0,1
5779,African-American,25 to 45,M,More than 3,1
8996,African-American,Less than 25,F,1 to 3,0
7785,African-American,25 to 45,F,More than 3,1
9343,African-American,25 to 45,M,More than 3,0
7283,African-American,25 to 45,M,1 to 3,0
4250,African-American,25 to 45,F,0,0
2735,African-American,25 to 45,F,More than 3,1
2898,Caucasian,25 to 45,M,0,0
6685,African-American,25 to 45,M,0,0
3117,African-American,Less than 25,F,1 to 3,1
1915,African-American,25 to 45,F,More than 3,1
7922,African-American,25 to 45,F,More than 3,0
10518,African-American,25 to 45,M,More than 3,1
9968,African-American,25 to 45,F,0,0
9227,Caucasian,25 to 45,F,1 to 3,0
3605,African-American,25 to 45,F,0,0
4750,Caucasian,25 to 45,F,More than 3,0
9643,Caucasian,25 to 45,F,0,0
4558,Caucasian,25 to 45,F,0,0
4082,Caucasian,Less than 25,F,0,1
10769,Caucasian,Greater than 45,M,1 to 3,0
2222,African-American,Greater than 45,M,1 to 3,0
6851,Caucasian,25 to 45,F,More than 3,1
10131,African-American,Less than 25,F,1 to 3,0
1719,African-American,Greater than 45,F,1 to 3,0
5060,African-American,Less than 25,F,1 to 3,0
8407,Caucasian,Less than 25,F,0,1
3879,Caucasian,25 to 45,M,0,0
9387,Caucasian,25 to 45,F,1 to 3,0
4469,Caucasian,Greater than 45,M,0,0
2291,Caucasian,Greater than 45,M,1 to 3,0
4162,African-American,25 to 45,F,More than 3,1
2299,Caucasian,25 to 45,F,More than 3,1
7541,Caucasian,Greater than 45,M,More than 3,0
423,Caucasian,25 to 45,F,1 to 3,0
8288,African-American,25 to 45,F,More than 3,1
4381,Caucasian,Greater than 45,M,1 to 3,0
8504,Caucasian,25 to 45,F,More than 3,1
2513,African-American,Less than 25,F,More than 3,1
6131,African-American,Greater than 45,M,1 to 3,0
9703,African-American,25 to 45,F,0,1
5484,Caucasian,Greater than 45,F,1 to 3,0
5935,African-American,Less than 25,F,1 to 3,1
1145,African-American,Less than 25,F,1 to 3,1
4256,African-American,25 to 45,F,0,1
1366,Caucasian,25 to 45,M,0,0
9835,African-American,Greater than 45,F,0,0
3181,Caucasian,Less than 25,F,0,1
5473,African-American,Less than 25,F,0,0
2370,African-American,25 to 45,M,0,0
2058,African-American,Less than 25,F,0,1
