id,race,age_cat,c_charge_degree,priors_count,is_recid
4949,Caucasian,Greater than 45,F,More than 3,0
7023,Caucasian,25 to 45,F,1 to 3,0
1638,African-American,Greater than 45,F,More than 3,1
9144,African-American,25 to 45,F,0,1
9005,Caucasian,25 to 45,M,1 to 3,0
5895,Caucasian,Less than 25,F,1 to 3,0
6828,Caucasian,25 to 45,F,1 to 3,0
115,African-American,25 to 45,F,1 to 3,1
5158,African-American,Greater than 45,M,1 to 3,0
3315,Caucasian,Greater than 45,M,0,0
5088,Caucasian,25 to 45,M,1 to 3,1
4494,African-American,Greater than 45,F,0,0
2842,African-American,Less than 25,F,0,1
6783,African-American,Greater than 45,M,More than 3,1
10069,Caucasian,25 to 45,F,0,0
4479,African-American,25 to 45,M,1 to 3,0
1861,African-American,25 to 45,F,1 to 3,1
8627,African-American,25 to 45,M,0,0
2902,Caucasian,25 to 45,M,0,0
10783,Caucasian,Greater than 45,M,0,0
7971,Caucasian,25 to 45,F,1 to 3,1
5313,Caucasian,25 to 45,M,0,1
8786,African-American,25 to 45,M,1 to 3,0
9600,Caucasian,25 to 45,F,More than 3,1
428,Caucasian,Greater than 45,F,1 to 3,0
2299,Caucasian,25 to 45,F,More than 3,1
3392,Caucasian,Greater than 45,M,0,0
10054,African-American,Greater than 45,F,1 to 3,0
9991,Caucasian,Less than 25,M,0,0
8759,African-American,25 to 45,F,More than 3,0
9028,African-American,25 to 45,M,1 to 3,0
7074,Caucasian,Less than 25,M,More than 3,1
8768,African-American,Less than 25,F,1 to 3,0
6019,Caucasian,25 to 45,F,More than 3,1
1847,African-American,25 to 45,M,0,0
2678,African-American,Less than 25,M,0,0
1281,Caucasian,25 to 45,M,1 to 3,1
7955,African-American,Less than 25,F,1 to 3,1
1049,Caucasian,Greater than 45,F,1 to 3,0
7791,African-American,Less than 25,M,1 to 3,1
6483,Caucasian,Greater than 45,F,More than 3,0
6203,African-American,25 to 45,M,1 to 3,1
855,African-American,25 to 45,F,0,0
6056,Caucasian,25 to 45,F,More than 3,1
1244,Caucasian,Greater than 45,F,1 to 3,0
7487,Caucasian,25 to 45,F,1 to 3,0
10157,African-American,25 to 45,F,More than 3,1
4473,African-American,25 to 45,M,0,1
8356,Caucasian,25 to 45,M,1 to 3,1
9750,African-American,Less than 25,F,0,0
9722,Caucasian,Less than 25,F,1 to 3,1
8897,African-American,25 to 45,F,0,0
3504,African-American,25 to 45,M,1 to 3,0
6668,African-American,25 to 45,M,0,1
9568,African-American,25 to 45,F,More than 3,1
1901,Caucasian,25 to 45,F,0,1
3170,African-American,25 to 45,M,0,1
9786,African-American,25 to 45,F,More than 3,1
1800,African-American,Greater than 45,M,More than 3,0
3531,Caucasian,25 to 45,F,1 to 3,0
2236,African-American,25 to 45,F,More than 3,1
7556,Caucasian,Less than 25,M,0,0
4967,African-American,25 to 45,F,More than 3,1
8349,African-American,25 to 45,F,1 to 3,0
5553,Caucasian,Less than 25,F,0,0
558,African-American,Less than 25,F,0,1
1770,African-American,Less than 25,F,1 to 3,1
3711,Caucasian,25 to 45,F,0,1
9548,Caucasian,Greater than 45,F,More than 3,0
1385,African-American,25 to 45,M,More than 3,1
7141,Caucasian,25 to 45,F,1 to 3,0
6971,African-American,25 to 45,F,More than 3,1
1735,Caucasian,25 to 45,M,0,0
7572,Caucasian,Greater than 45,M,More than 3,1
7842,African-American,Greater than 45,F,More than 3,0
2277,Caucasian,25 to 45,M,More than 3,1
786,Caucasian,Greater than 45,M,0,0
4853,Caucasian,Greater than 45,M,1 to 3,1
8578,Caucasian,Less than 25,F,More than 3,1
3540,Caucasian,Less than 25,F,0,1
5106,Caucasian,25 to 45,M,More than 3,1
713,African-American,Greater than 45,M,More than 3,1
7499,Caucasian,25 to 45,M,1 to 3,1
815,Caucasian,Less than 25,F,0,1
8857,Caucasian,25 to 45,M,0,0
1196,Caucasian,25 to 45,M,0,0
1668,African-American,25 to 45,M,More than 3,0
4665,African-American,Less than 25,M,0,0
2400,African-American,25 to 45,F,More than 3,0
122,African-American,25 to 45,M,More than 3,1
3322,African-American,Less than 25,F,0,1
7653,African-American,Less than 25,F,More than 3,1
7382,African-American,25 to 45,F,More than 3,1
2218,African-American,25 to 45,M,1 to 3,0
951,African-American,25 to 45,M,1 to 3,0
2128,African-American,25 to 45,F,1 to 3,1
6760,African-American,25 to 45,F,1 to 3,0
8396,African-American,25 to 45,F,More than 3,1
5483,Caucasian,25 to 45,F,More than 3,0
5692,Caucasian,25 to 45,M,0,1
6660,Caucasian,25 to 45,F,1 to 3,1
90,African-American,25 to 45,F,More than 3,1
4117,Caucasian,Greater than 45,M,1 to 3,0
2181,African-American,25 to 45,F,More than 3,1
7869,African-American,Less than 25,F,1 to 3,1
5856,African-American,25 to 45,F,More than 3,1
3237,Caucasian,25 to 45,M,0,0
7004,Caucasian,Less than 25,F,1 to 3,0
5558,Caucasian,25 to 45,M,1 to 3,0
8253,African-American,25 to 45,M,0,0
4219,African-American,25 to 45,F,0,0
9364,African-American,Greater than 45,M,More than 3,0
10581,African-American,Less than 25,M,1 to 3,1
2749,African-American,25 to 45,M,More than 3,0
3053,African-American,25 to 45,M,1 to 3,0
5371,Caucasian,25 to 45,F,1 to 3,1
7443,African-American,25 to 45,M,1 to 3,0
3661,African-American,Greater than 45,F,More than 3,1
6704,Caucasian,25 to 45,F,1 to 3,0
2076,African-American,25 to 45,F,More than 3,1
616,African-American,25 to 45,F,1 to 3,0
4732,African-American,Less than 25,F,0,1
7211,African-American,25 to 45,M,More than 3,1
2316,Caucasian,Greater than 45,M,0,0
3547,African-American,Greater than 45,F,1 to 3,0
6850,Caucasian,25 to 45,F,0,1
4877,Caucasian,Less than 25,F,1 to 3,1
7596,African-American,25 to 45,F,More than 3,0
10748,Caucasian,25 to 45,M,1 to 3,0
5652,African-American,25 to 45,F,1 to 3,1
3863,Caucasian,25 to 45,M,0,0
10924,African-American,25 to 45,M,0,0
1110,African-American,25 to 45,F,More than 3,1
4144,African-American,Less than 25,F,0,0
8035,African-American,25 to 45,M,More than 3,1
202,Caucasian,25 to 45,M,0,1
4245,African-American,25 to 45,M,0,0
7439,African-American,25 to 45,F,1 to 3,1
9589,African-American,Greater than 45,M,1 to 3,0
362,African-American,25 to 45,F,More than 3,1
5247,African-American,Less than 25,F,1 to 3,1
8467,African-American,25 to 45,M,More than 3,1
2390,African-American,25 to 45,F,More than 3,1
10296,African-American,25 to 45,F,1 to 3,0
7928,Caucasian,25 to 45,F,0,0
7700,African-American,25 to 45,F,More than 3,1
7605,African-American,Greater than 45,M,1 to 3,1
7479,Caucasian,Less than 25,F,0,0
10781,African-American,Greater than 45,F,1 to 3,1
10631,Caucasian,Greater than 45,F,More than 3,0
437,Caucasian,Less than 25,F,0,1
8359,Caucasian,Greater than 45,F,0,1
8432,African-American,25 to 45,M,More than 3,1
9419,African-American,Greater than 45,F,0,1
3316,Caucasian,25 to 45,M,More than 3,1
1382,African-American,25 to 45,M,0,0
2819,African-American,Less than 25,F,0,1
3489,African-American,Less than 25,F,1 to 3,0
9706,Caucasian,Less than 25,M,More than 3,0
5455,Caucasian,25 to 45,F,More than 3,0
9566,Caucasian,Less than 25,F,1 to 3,1
1250,African-American,25 to 45,F,More than 3,1
2719,African-American,Less than 25,F,1 to 3,1
1030,Caucasian,25 to 45,M,0,0
6449,African-American,Greater than 45,M,More than 3,1
6626,African-American,25 to 45,F,0,0
6721,African-American,25 to 45,M,0,0
9287,African-American,Less than 25,F,More than 3,1
4003,Caucasian,25 to 45,M,0,0
10706,African-American,25 to 45,M,0,0
2320,African-American,Less than 25,F,0,1
10894,African-American,25 to 45,F,1 to 3,0
4207,African-American,25 to 45,F,More than 3,1
3338,African-American,Less than 25,M,0,0
4288,Caucasian,Greater than 45,F,1 to 3,0
10653,African-American,Greater than 45,M,0,0
5447,African-American,25 to 45,M,More than 3,1
7437,Caucasian,25 to 45,F,More than 3,1
10390,Caucasian,25 to 45,F,1 to 3,1
6566,African-American,25 to 45,F,More than 3,1
6043,Caucasian,Greater than 45,F,1 to 3,0
4314,African-American,25 to 45,M,More than 3,1
9170,Caucasian,Greater than 45,F,1 to 3,0
4508,African-American,25 to 45,F,1 to 3,1
2797,African-American,25 to 45,M,0,1
10042,African-American,25 to 45,F,More than 3,1
5727,African-American,25 to 45,F,More than 3,0
6732,Caucasian,Less than 25,F,1 to 3,1
8748,Caucasian,Greater than 45,F,1 to 3,1
4805,African-American,25 to 45,F,0,1
8695,Caucasian,Greater than 45,F,0,0
9133,Caucasian,25 to 45,F,0,0
3817,African-American,Less than 25,M,More than 3,1
8288,African-American,25 to 45,F,More than 3,1
9049,African-American,25 to 45,M,0,0
6027,African-American,25 to 45,F,1 to 3,1
1931,Caucasian,25 to 45,M,0,0
5987,Caucasian,25 to 45,F,More than 3,1
465,Caucasian,25 to 45,F,0,0
3302,Caucasian,25 to 45,F,1 to 3,1
6527,African-American,Less than 25,M,0,0
2159,Caucasian,Greater than 45,M,1 to 3,0
8741,Caucasian,25 to 45,F,0,1
7910,African-American,25 to 45,M,More than 3,0
11000,African-American,25 to 45,M,1 to 3,0
258,African-American,25 to 45,F,More than 3,0
4336,African-American,Less than 25,F,1 to 3,0
3835,Caucasian,Greater than 45,M,0,0
955,African-American,Greater than 45,F,More than 3,1
8539,African-American,Less than 25,F,More than 3,0
9554,Caucasian,25 to 45,M,0,0
1150,African-American,Greater than 45,F,More than 3,1
6248,Caucasian,25 to 45,F,1 to 3,0
965,African-American,25 to 45,F,0,0
2163,Caucasian,25 to 45,F,0,0
10021,Caucasian,Less than 25,F,0,0
8762,Caucasian,25 to 45,F,1 to 3,0
9344,African-American,Greater than 45,F,More than 3,1
2939,African-American,Less than 25,M,More than 3,0
10622,African-American,25 to 45,F,More than 3,0
2376,African-American,25 to 45,F,More than 3,1
1945,African-American,25 to 45,F,0,0
8701,African-American,25 to 45,F,More than 3,1
5725,African-American,Less than 25,F,1 to 3,1
4434,Caucasian,25 to 45,M,More than 3,1
10194,African-American,Less than 25,F,More than 3,1
7604,Caucasian,Greater than 45,M,0,0
9888,African-American,25 to 45,F,More than 3,0
8679,African-American,25 to 45,F,1 to 3,0
4143,African-American,Greater than 45,F,0,0
2936,African-American,25 to 45,F,1 to 3,0
2857,African-American,25 to 45,F,1 to 3,0
10964,African-American,25 to 45,F,More than 3,0
3614,African-American,25 to 45,F,1 to 3,1
7150,African-American,Less than 25,M,0,1
6477,Caucasian,Greater than 45,F,More than 3,1
5301,African-American,25 to 45,F,0,1
9593,Caucasian,Greater than 45,F,0,0
9545,African-American,Greater than 45,F,More than 3,0
8196,Caucasian,Greater than 45,F,More than 3,1
5828,African-American,25 to 45,F,More than 3,1
7299,African-American,25 to 45,F,More than 3,1
7105,African-American,25 to 45,F,More than 3,1
5891,Caucasian,25 to 45,F,0,0
5808,African-American,25 to 45,F,More than 3,1
7419,African-American,Less than 25,F,1 to 3,0
7514,Caucasian,25 to 45,F,1 to 3,0
9754,African-American,25 to 45,F,1 to 3,1
7946,Caucasian,Less than 25,F,0,0
2681,African-American,25 to 45,F,1 to 3,0
6592,Caucasian,Greater than 45,M,0,0
8534,Caucasian,25 to 45,F,More than 3,1
6695,African-American,25 to 45,F,More than 3,0
10656,African-American,Less than 25,F,0,0
1068,Caucasian,Greater than 45,F,More than 3,1
9712,African-American,25 to 45,F,1 to 3,1
3924,African-American,25 to 45,F,More than 3,1
10490,Caucasian,25 to 45,F,0,1
5465,African-American,Less than 25,F,0,1
712,African-American,Greater than 45,M,1 to 3,0
640,African-American,Less than 25,F,0,1
1295,Caucasian,25 to 45,F,0,0
5203,African-American,Less than 25,F,1 to 3,1
6109,Caucasian,Less than 25,F,0,0
3441,Caucasian,Greater than 45,F,0,1
10412,Caucasian,Greater than 45,F,0,0
10416,African-American,Less than 25,M,1 to 3,0
10378,Caucasian,Less than 25,M,0,1
5131,African-American,Less than 25,F,0,1
806,Caucasian,Less than 25,F,0,0
10130,African-American,Greater than 45,F,1 to 3,0
206,Caucasian,25 to 45,F,More than 3,1
6482,African-American,25 to 45,F,More than 3,1
9080,Caucasian,25 to 45,F,1 to 3,1
1209,Caucasian,Less than 25,F,0,0
2615,African-American,Greater than 45,F,0,0
7348,African-American,25 to 45,M,0,0
6067,African-American,25 to 45,M,More than 3,1
5027,African-American,25 to 45,F,More than 3,1
2786,African-American,25 to 45,F,1 to 3,1
4228,Caucasian,25 to 45,F,More than 3,1
1177,Caucasian,Greater than 45,M,0,0
5869,Caucasian,25 to 45,F,1 to 3,1
9743,African-American,25 to 45,F,1 to 3,0
4584,Caucasian,Greater than 45,M,1 to 3,0
10957,African-American,Greater than 45,M,More than 3,1
10542,Caucasian,25 to 45,F,More than 3,1
8997,African-American,Greater than 45,F,1 to 3,0
1613,African-American,25 to 45,F,1 to 3,1
3290,African-American,25 to 45,F,0,0
8652,African-American,25 to 45,F,1 to 3,0
3666,African-American,25 to 45,M,0,0
3751,African-American,25 to 45,M,More than 3,1
10721,Caucasian,Greater than 45,M,More than 3,0
9483,African-American,25 to 45,F,More than 3,1
8939,African-American,25 to 45,M,1 to 3,0
7916,African-American,25 to 45,F,0,0
1948,Caucasian,Greater than 45,F,More than 3,0
1971,African-American,25 to 45,F,1 to 3,0
627,African-American,Greater than 45,F,More than 3,0
5411,African-American,Less than 25,F,1 to 3,1
9748,African-American,25 to 45,F,More than 3,1
2335,African-American,25 to 45,F,More than 3,1
8157,Caucasian,25 to 45,F,0,0
6428,Caucasian,25 to 45,M,More than 3,1
10491,Caucasian,25 to 45,M,1 to 3,0
7317,African-American,25 to 45,F,1 to 3,0
7427,African-American,25 to 45,M,More than 3,1
7298,African-American,25 to 45,F,1 to 3,0
4514,African-American,Greater than 45,F,More than 3,0
6089,African-American,25 to 45,F,More than 3,1
6991,African-American,25 to 45,F,1 to 3,1
7355,Caucasian,25 to 45,M,1 to 3,0
10870,Caucasian,25 to 45,F,More than 3,1
10088,African-American,25 to 45,F,1 to 3,0
3,African-American,25 to 45,F,0,1
3605,African-American,25 to 45,F,0,0
9921,African-American,25 to 45,M,1 to 3,0
203,African-American,Less than 25,M,0,0
4719,Caucasian,25 to 45,M,0,0
288,Caucasian,25 to 45,F,0,1
9965,Caucasian,Less than 25,F,1 to 3,0
3515,Caucasian,25 to 45,M,More than 3,0
8231,African-American,25 to 45,F,More than 3,0
4999,African-American,25 to 45,F,1 to 3,1
2758,African-American,25 to 45,F,0,0
5528,Caucasian,25 to 45,F,0,0
3093,Caucasian,Less than 25,F,1 to 3,0
3274,African-American,Less than 25,F,0,0
4,African-American,Less than 25,F,More than 3,1
10502,Caucasian,25 to 45,F,0,0
1908,Caucasian,Less than 25,M,0,1
5732,Caucasian,25 to 45,M,0,1
1241,Caucasian,25 to 45,M,1 to 3,1
8914,African-American,Less than 25,F,1 to 3,1
3226,African-American,25 to 45,F,More than 3,1
3616,African-American,Greater than 45,F,More than 3,1
9979,Caucasian,25 to 45,M,1 to 3,0
9039,African-American,Less than 25,F,0,0
291,Caucasian,Greater than 45,F,1 to 3,0
5984,African-American,25 to 45,M,More than 3,0
5204,African-American,25 to 45,F,More than 3,0
4159,Caucasian,25 to 45,F,1 to 3,1
3782,African-American,25 to 45,F,More than 3,1
4232,African-American,25 to 45,M,More than 3,1
3371,African-American,Less than 25,F,0,0
5068,Caucasian,25 to 45,F,0,0
2571,African-American,Less than 25,F,More than 3,1
9987,African-American,Less than 25,M,0,1
385,African-American,Less than 25,F,1 to 3,1
8008,African-American,25 to 45,M,1 to 3,0
8298,Caucasian,25 to 45,F,0,0
3789,Caucasian,25 to 45,F,0,0
9336,African-American,25 to 45,F,More than 3,0
6534,African-American,25 to 45,F,More than 3,0
5921,Caucasian,Greater than 45,M,More than 3,1
3860,Caucasian,Greater than 45,M,0,0
3381,African-American,25 to 45,M,1 to 3,1
10572,African-American,25 to 45,F,More than 3,1
2541,Caucasian,Greater than 45,F,1 to 3,0
4196,African-American,25 to 45,F,0,0
2887,African-American,25 to 45,M,0,0
6520,African-American,25 to 45,F,1 to 3,0
6616,Caucasian,25 to 45,M,1 to 3,1
6594,African-American,Less than 25,M,0,0
9192,African-American,25 to 45,M,1 to 3,0
3936,African-American,25 to 45,M,More than 3,1
3679,Caucasian,Greater than 45,M,0,1
6112,African-American,25 to 45,M,0,1
6131,African-American,Greater than 45,M,1 to 3,0
1590,African-American,25 to 45,M,0,1
1841,Caucasian,25 to 45,M,1 to 3,0
8579,African-American,Greater than 45,M,1 to 3,0
1910,Caucasian,Greater than 45,F,1 to 3,1
3732,African-American,25 to 45,M,1 to 3,0
7759,African-American,Less than 25,F,0,1
10258,Caucasian,Greater than 45,F,1 to 3,1
6101,Caucasian,25 to 45,M,0,0
8890,African-American,25 to 45,F,0,0
1216,Caucasian,25 to 45,F,1 to 3,0
2279,African-American,25 to 45,M,1 to 3,0
1954,Caucasian,25 to 45,M,1 to 3,1
6803,African-American,Greater than 45,F,More than 3,1
2556,African-American,Less than 25,F,0,0
5833,Caucasian,Greater than 45,F,1 to 3,0
2926,African-American,Less than 25,F,0,1
2644,Caucasian,25 to 45,M,1 to 3,1
9704,African-American,Less than 25,F,0,0
1006,African-American,25 to 45,M,0,0
5074,African-American,25 to 45,M,1 to 3,1
10685,African-American,25 to 45,F,1 to 3,0
6361,African-American,Less than 25,F,1 to 3,0
9488,Caucasian,Less than 25,M,0,1
888,Caucasian,Less than 25,M,0,0
3458,Caucasian,25 to 45,M,1 to 3,0
4360,Caucasian,Greater than 45,M,0,0
9784,African-American,25 to 45,M,1 to 3,0
10259,Caucasian,Greater than 45,M,0,0
3634,Caucasian,25 to 45,F,0,0
68,Caucasian,Greater than 45,M,0,0
4631,African-American,25 to 45,F,More than 3,1
6491,Caucasian,25 to 45,M,0,1
858,African-American,25 to 45,M,0,0
5525,Caucasian,25 to 45,F,More than 3,1
1634,Caucasian,25 to 45,F,1 to 3,0
4893,African-American,25 to 45,F,0,0
1653,Caucasian,25 to 45,M,More than 3,0
9885,African-American,Less than 25,F,0,0
5012,Caucasian,25 to 45,M,0,0
9155,Caucasian,Less than 25,F,1 to 3,1
7848,Caucasian,Less than 25,F,0,0
8867,Caucasian,Less than 25,F,More than 3,0
1431,Caucasian,25 to 45,F,1 to 3,0
7674,African-American,Less than 25,M,0,1
5130,African-American,25 to 45,F,1 to 3,0
4290,African-American,25 to 45,M,1 to 3,0
7589,African-American,25 to 45,F,1 to 3,1
157,Caucasian,25 to 45,F,0,0
3359,African-American,25 to 45,F,More than 3,1
6062,Caucasian,Greater than 45,F,More than 3,0
8909,Caucasian,Greater than 45,M,0,0
3417,Caucasian,25 to 45,F,1 to 3,0
4800,African-American,25 to 45,F,More than 3,1
10595,Caucasian,25 to 45,M,0,0
9443,African-American,25 to 45,F,More than 3,1
2459,African-American,25 to 45,F,0,0
10251,Caucasian,25 to 45,F,0,0
10165,African-American,25 to 45,F,More than 3,1
1123,African-American,Greater than 45,F,More than 3,0
4524,Caucasian,Less than 25,F,0,0
10928,African-American,Greater than 45,M,More than 3,0
4018,African-American,Greater than 45,M,0,0
8794,Caucasian,25 to 45,F,1 to 3,0
653,Caucasian,Less than 25,F,1 to 3,1
275,African-American,Less than 25,F,1 to 3,1
5627,African-American,25 to 45,F,More than 3,1
10708,Caucasian,25 to 45,F,1 to 3,0
3594,African-American,Greater than 45,M,1 to 3,1
943,Caucasian,25 to 45,M,1 to 3,1
7324,Caucasian,25 to 45,F,0,0
9201,African-American,Less than 25,F,1 to 3,1
9484,Caucasian,25 to 45,M,1 to 3,0
5974,African-American,Less than 25,F,1 to 3,0
999,Caucasian,25 to 45,F,1 to 3,1
3078,Caucasian,25 to 45,M,1 to 3,0
977,African-American,Less than 25,F,0,0
8526,African-American,25 to 45,M,0,0
5963,Caucasian,Less than 25,F,1 to 3,1
4718,Caucasian,25 to 45,F,1 to 3,0
4668,Caucasian,Greater than 45,F,1 to 3,0
4884,Caucasian,25 to 45,M,0,0
6580,Caucasian,Greater than 45,M,0,0
6574,African-American,25 to 45,F,1 to 3,1
7109,Caucasian,Greater than 45,F,0,0
7237,Caucasian,25 to 45,M,1 to 3,0
9703,African-American,25 to 45,F,0,1
8154,African-American,Less than 25,M,1 to 3,0
5905,Caucasian,Greater than 45,F,More than 3,1
660,Caucasian,25 to 45,M,1 to 3,0
3165,Caucasian,25 to 45,F,1 to 3,1
3709,African-American,25 to 45,F,0,0
1874,Caucasian,25 to 45,M,1 to 3,0
10183,African-American,25 to 45,M,1 to 3,0
1238,Caucasian,25 to 45,M,1 to 3,1
4873,African-American,25 to 45,F,More than 3,1
841,Caucasian,Less than 25,F,1 to 3,0
1542,African-American,25 to 45,M,More than 3,1
9320,African-American,Greater than 45,M,1 to 3,0
138,Caucasian,25 to 45,F,More than 3,1
7897,Caucasian,Less than 25,M,0,1
194,Caucasian,25 to 45,F,More than 3,0
2053,African-American,Less than 25,M,0,0
5280,Caucasian,25 to 45,F,1 to 3,1
1710,Caucasian,25 to 45,M,0,1
9092,Caucasian,Greater than 45,F,1 to 3,1
9643,Caucasian,25 to 45,F,0,0
3656,African-American,Less than 25,M,0,0
623,Caucasian,Greater than 45,M,0,0
875,African-American,25 to 45,M,0,0
6836,Caucasian,Less than 25,F,0,1
540,Caucasian,Greater than 45,M,0,0
5654,African-American,25 to 45,F,0,0
9857,African-American,Less than 25,F,More than 3,1
9402,African-American,25 to 45,F,More than 3,1
10969,African-American,Less than 25,M,1 to 3,1
5584,African-American,Greater than 45,F,More than 3,0
9176,Caucasian,25 to 45,F,1 to 3,1
6339,African-American,Greater than 45,M,More than 3,1
6737,African-American,Less than 25,M,1 to 3,1
5765,African-American,Greater than 45,F,More than 3,0
2166,African-American,25 to 45,F,More than 3,1
333,African-American,25 to 45,M,More than 3,0
3107,Caucasian,Greater than 45,M,0,0
10567,Caucasian,25 to 45,F,1 to 3,0
5827,African-American,Less than 25,M,1 to 3,1
4329,African-American,25 to 45,M,More than 3,0
7808,African-American,25 to 45,F,1 to 3,1
6117,African-American,25 to 45,F,More than 3,1
1957,Caucasian,25 to 45,M,0,0
7972,Caucasian,25 to 45,F,0,0
7200,African-American,Less than 25,F,1 to 3,0
4338,African-American,Greater than 45,F,More than 3,0
4940,African-American,25 to 45,F,More than 3,1
6260,Caucasian,25 to 45,F,1 to 3,1
10061,African-American,25 to 45,F,0,0
10367,African-American,25 to 45,F,More than 3,1
10176,African-American,25 to 45,F,More than 3,1
9354,Caucasian,Less than 25,M,0,0
6433,Caucasian,25 to 45,F,1 to 3,1
1816,Caucasian,25 to 45,F,More than 3,1
884,Caucasian,Greater than 45,M,0,1
5842,African-American,25 to 45,F,More than 3,1
146,Caucasian,25 to 45,F,1 to 3,1
8789,Caucasian,Less than 25,M,1 to 3,0
6335,African-American,25 to 45,M,0,0
3785,Caucasian,Less than 25,M,1 to 3,1
10500,African-American,25 to 45,F,More than 3,1
5112,African-American,25 to 45,F,More than 3,1
1660,African-American,25 to 45,F,More than 3,1
1557,African-American,Greater than 45,F,0,0
10863,African-American,25 to 45,F,1 to 3,1
248,African-American,Less than 25,F,1 to 3,0
8098,African-American,Less than 25,M,0,0
9747,African-American,25 to 45,F,More than 3,1
3950,Caucasian,25 to 45,F,1 to 3,1
1496,African-American,Less than 25,F,1 to 3,1
4562,African-American,25 to 45,M,More than 3,0
9337,Caucasian,25 to 45,F,1 to 3,0
1611,African-American,Greater than 45,F,More than 3,0
459,African-American,25 to 45,F,More than 3,0
4595,African-American,25 to 45,F,More than 3,1
9229,African-American,Less than 25,M,0,0
2609,African-American,25 to 45,F,More than 3,0
8724,African-American,25 to 45,F,More than 3,1
5677,Caucasian,Greater than 45,F,More than 3,1
6239,African-American,Greater than 45,F,1 to 3,0
5914,African-American,25 to 45,F,1 to 3,0
5217,African-American,25 to 45,F,0,1
6595,African-American,25 to 45,F,0,0
6002,African-American,25 to 45,M,0,0
2623,African-American,25 to 45,F,More than 3,0
2141,Caucasian,25 to 45,F,0,1
3390,Caucasian,Greater than 45,M,0,0
5729,Caucasian,Less than 25,M,More than 3,1
5531,Caucasian,Less than 25,F,1 to 3,1
8259,African-American,Greater than 45,F,0,0
4558,Caucasian,25 to 45,F,0,0
10463,African-American,Less than 25,M,1 to 3,1
10909,Caucasian,25 to 45,F,More than 3,1
3902,Caucasian,25 to 45,M,More than 3,0
2352,African-American,Greater than 45,M,0,0
5573,Caucasian,25 to 45,F,1 to 3,0
3232,African-American,Greater than 45,F,0,0
9553,Caucasian,Greater than 45,M,1 to 3,0
6280,African-American,25 to 45,M,0,0
9060,Caucasian,25 to 45,M,1 to 3,1
1247,African-American,Less than 25,F,1 to 3,0
8791,Caucasian,25 to 45,M,0,0
2456,Caucasian,25 to 45,F,More than 3,0
10379,African-American,25 to 45,M,More than 3,1
7799,African-American,25 to 45,M,More than 3,1
5443,African-American,25 to 45,F,1 to 3,1
2170,African-American,Less than 25,F,1 to 3,0
9541,African-American,25 to 45,F,1 to 3,1
6773,Caucasian,25 to 45,M,0,0
10671,African-American,25 to 45,F,More than 3,1
2649,Caucasian,Greater than 45,F,1 to 3,0
8118,African-American,25 to 45,M,More than 3,0
2976,African-American,25 to 45,M,More than 3,1
3977,Caucasian,Greater than 45,M,0,0
10543,Caucasian,Greater than 45,M,1 to 3,1
4610,African-American,25 to 45,F,More than 3,1
1652,Caucasian,Greater than 45,F,1 to 3,0
2487,African-American,25 to 45,F,1 to 3,1
4616,African-American,Less than 25,F,More than 3,1
1127,African-American,Less than 25,F,0,0
156,Caucasian,Less than 25,F,More than 3,1
2802,Caucasian,25 to 45,M,0,0
7762,Caucasian,25 to 45,M,1 to 3,1
5599,Caucasian,25 to 45,M,0,0
4544,African-American,25 to 45,M,1 to 3,1
2283,African-American,25 to 45,M,More than 3,1
8528,African-American,25 to 45,F,1 to 3,0
6297,Caucasian,25 to 45,F,More than 3,0
9597,Caucasian,Less than 25,M,0,0
8318,African-American,Greater than 45,F,More than 3,0
8185,African-American,Greater than 45,M,More than 3,1
4643,African-American,25 to 45,M,More than 3,1
7670,African-American,25 to 45,F,More than 3,1
7413,African-American,Less than 25,F,1 to 3,1
1643,Caucasian,25 to 45,F,0,0
5926,African-American,Greater than 45,M,0,0
6195,Caucasian,Less than 25,M,1 to 3,1
2110,African-American,Less than 25,F,1 to 3,0
10774,African-American,Greater than 45,F,More than 3,1
5543,Caucasian,Greater than 45,M,1 to 3,1
4789,African-American,25 to 45,F,More than 3,1
3729,African-American,25 to 45,F,0,0
8674,African-American,25 to 45,M,0,0
8773,African-American,25 to 45,M,More than 3,1
2098,Caucasian,Greater than 45,M,0,0
10570,Caucasian,Greater than 45,F,0,0
6536,Caucasian,Greater than 45,M,1 to 3,0
8533,African-American,25 to 45,F,0,0
9561,Caucasian,25 to 45,F,1 to 3,1
4964,African-American,25 to 45,F,1 to 3,1
9230,Caucasian,Less than 25,M,0,0
7426,African-American,25 to 45,F,More than 3,0
1575,African-American,25 to 45,M,1 to 3,1
2549,African-American,Greater than 45,M,1 to 3,0
523,African-American,Less than 25,F,1 to 3,1
6301,African-American,25 to 45,F,1 to 3,1
6927,African-American,25 to 45,M,1 to 3,1
5454,Caucasian,25 to 45,F,0,1
10218,African-American,Less than 25,M,0,1
3087,African-American,25 to 45,F,1 to 3,1
1191,Caucasian,Less than 25,F,0,1
8373,Caucasian,Greater than 45,M,1 to 3,0
899,African-American,25 to 45,M,0,1
1595,African-American,Greater than 45,F,More than 3,1
6585,African-American,25 to 45,F,1 to 3,1
4270,African-American,Less than 25,F,0,0
9922,African-American,25 to 45,F,More than 3,0
1143,African-American,Less than 25,F,0,1
254,African-American,25 to 45,M,1 to 3,1
2222,African-American,Greater than 45,M,1 to 3,0
4860,African-American,Less than 25,M,0,0
